Sentence #,Word,POS,Tag
,the,DT,O
,smallest,JJS,O
,karren,NN,O
,form,NN,O
,showing,VBG,O
,a,DT,O
,distinctive,JJ,B-ORM
,rilling,NN,I-ORM
,appearance,NN,I-ORM
,.,.,O
Sentence: 379,Rainpits,NNS,B-FD
,are,VBP,O
,small,JJ,O
,cup,NN,B-ORM
,-,HYPH,I-ORM
,like,JJ,I-ORM
,hollows,NNS,I-ORM
,",",",",I-ORM
,sub,NN,I-ORM
,-,HYPH,I-ORM
,circular,JJ,I-ORM
,in,IN,I-ORM
,plan,NN,I-ORM
,and,CC,I-ORM
,nearly,RB,I-ORM
,parabolic,JJ,I-ORM
,in,IN,I-ORM
,cross,NN,I-ORM
,section,NN,I-ORM
,",",",",O
,whose,WP$,O
,diameter,NN,O
,ranges,VBZ,O
,from,IN,O
,0.5,CD,O
,–,SYM,O
,5,CD,O
,cm,NNS,O
,and,CC,O
,rarely,RB,O
,exceed,VBP,O
,2,CD,O
,cm,NNS,O
,in,IN,O
,depth,NN,O
,;,:,O
,they,PRP,O
,appear,VBP,O
,clustered,VBN,O
,in,IN,O
,groups,NNS,O
,",",",",O
,or,CC,O
,even,RB,O
,packed,VBN,O
,by,IN,O
,coalescence,JJ,O
,.,.,O
Sentence: 384,Decantation,NNP,B-FD
,runnels,NNS,I-FD
,are,VBP,O
,rills,NNS,O
,",",",",O
,which,WDT,O
,reduce,VBP,B-ORM
,in,IN,I-ORM
,width,NN,I-ORM
,and,CC,I-ORM
,depth,NN,I-ORM
,downslope,NN,I-ORM
,because,IN,O
,the,DT,O
,solvent,NN,O
,supply,NN,O
,is,VBZ,O
,not,RB,O
,directly,RB,O
,related,VBN,O
,to,IN,O
,rainfall,NN,O
,",",",",O
,but,CC,O
,corresponds,VBZ,O
,to,IN,O
,overspilling,VBG,O
,stores,NNS,O
,of,IN,O
,water,NN,O
,",",",",O
,such,JJ,O
,as,IN,O
,moss,NN,O
,clumps,NNS,O
,",",",",O
,small,JJ,O
,snow,NN,O
,banks,NNS,O
,",",",",O
,or,CC,O
,soil,NN,O
,remnants,NNS,O
,.,.,O
Sentence: 400,limestone,NN,B-FD
,pavement,NN,I-FD
,:,:,O
,A,DT,O
,bare,JJ,O
,plane,NN,O
,surface,NN,O
,of,IN,O
,limestone,NN,O
,",",",",O
,parallel,JJ,O
,to,IN,O
,the,DT,O
,bedding,NN,O
,",",",",O
,commonly,RB,B-ORM
,divided,VBN,I-ORM
,into,IN,I-ORM
,blocks,NNS,I-ORM
,by,IN,I-ORM
,solutionally,RB,I-ORM
,widened,VBN,I-ORM
,joints,NNS,I-ORM
,",",",",O
,and,CC,O
,pitted,VBN,O
,by,IN,O
,solution,NN,O
,pans,NNS,O
,.,.,O
Sentence: 408,lost,VBN,B-FD
,river,NN,I-FD
,:,:,O
,In,IN,O
,a,DT,O
,karst,JJ,O
,region,NN,O
,",",",",O
,a,DT,B-ORM
,surface,NN,I-ORM
,stream,NN,I-ORM
,that,WDT,O
,enters,VBZ,O
,an,DT,O
,underground,JJ,O
,course,NN,O
,.,.,O
Sentence: 417,meander,VB,B-FD
,:,:,O
,In,IN,O
,a,DT,O
,cave,NN,O
,",",",",O
,an,DT,B-ORM
,arcuate,JJ,I-ORM
,curve,NN,I-ORM
,in,IN,O
,a,DT,O
,channel,NN,O
,formed,VBN,O
,by,IN,O
,lateral,JJ,O
,shifting,NN,O
,of,IN,O
,a,DT,O
,cave,NN,O
,stream,NN,O
,.,.,O
,See,VB,O
,ceiling,NN,O
,meander,NN,O
,;,",",O
,meander,VB,O
,niche,NN,O
,.,.,O
Sentence: 421,meander,VB,B-FD
,niche,NN,I-FD
,:,:,O
,A,DT,O
,conical,JJ,B-ORM
,or,CC,I-ORM
,crescentshaped,JJ,I-ORM
,opening,NN,I-ORM
,in,IN,O
,the,DT,O
,wall,NN,O
,of,IN,O
,a,DT,O
,cave,NN,O
,",",",",O
,formed,VBN,O
,by,IN,O
,the,DT,O
,downward,JJ,O
,and,CC,O
,lateral,JJ,O
,erosion,NN,O
,of,IN,O
,a,DT,O
,stream,NN,O
,on,IN,O
,the,DT,O
,floor,NN,O
,of,IN,O
,a,DT,O
,passage,NN,O
,.,.,O
Sentence: 442,mogote,NN,B-FD
,:,:,O
,A,DT,O
,steep,JJ,O
,-,HYPH,O
,sided,VBN,O
,hill,NN,O
,of,IN,O
,limestone,NN,O
,",",",",O
,generally,RB,O
,surrounded,VBN,B-ORM
,by,IN,I-ORM
,nearly,RB,I-ORM
,flat,JJ,I-ORM
,alluviated,VBN,I-ORM
,plains,NNS,I-ORM
,;,:,O
,karst,JJ,O
,inselberg,NN,O
,.,.,O
,Originally,RB,O
,used,VBN,O
,in,IN,O
,Cuba,NNP,O
,in,IN,O
,referring,VBG,O
,to,IN,O
,residual,JJ,O
,hills,NNS,O
,of,IN,O
,folded,VBN,O
,limestone,NN,O
,in,IN,O
,the,DT,O
,Sierra,NNP,O
,de,NNP,O
,los,NNP,O
,Organos,NNP,O
,but,CC,O
,now,RB,O
,used,VBN,O
,internationally,RB,O
,for,IN,O
,karst,JJ,O
,residual,JJ,O
,hills,NNS,O
,in,IN,O
,the,DT,O
,Tropics,NNPS,O
,.,.,O
Sentence: 443,mogote,NN,B-FD
,:,:,O
,A,DT,O
,steep,JJ,O
,-,HYPH,O
,sided,VBN,O
,hill,NN,O
,of,IN,O
,limestone,NN,O
,",",",",O
,generally,RB,O
,surrounded,VBN,O
,by,IN,O
,nearly,RB,O
,flat,JJ,O
,alluviated,VBN,O
,plains,NNS,O
,;,:,O
,karst,JJ,O
,inselberg,NN,O
,.,.,O
,Originally,RB,O
,used,VBN,O
,in,IN,O
,Cuba,NNP,O
,in,IN,O
,referring,VBG,O
,to,IN,O
,residual,JJ,O
,hills,NNS,O
,of,IN,O
,folded,VBN,O
,limestone,NN,O
,in,IN,O
,the,DT,O
,Sierra,NNP,O
,de,NNP,O
,los,NNP,O
,Organos,NNP,O
,but,CC,O
,now,RB,O
,used,VBN,O
,internationally,RB,O
,for,IN,O
,karst,JJ,B-ORM
,residual,JJ,I-ORM
,hills,NNS,I-ORM
,in,IN,O
,the,DT,O
,Tropics,NNPS,O
,.,.,O
Sentence: 444,mogote,NN,B-FD
,:,:,O
,A,DT,O
,steep,JJ,B-ORM
,-,HYPH,I-ORM
,sided,VBN,I-ORM
,hill,NN,O
,of,IN,O
,limestone,NN,O
,",",",",O
,generally,RB,O
,surrounded,VBN,O
,by,IN,O
,nearly,RB,O
,flat,JJ,O
,alluviated,VBN,O
,plains,NNS,O
,;,:,O
,karst,JJ,O
,inselberg,NN,O
,.,.,O
,Originally,RB,O
,used,VBN,O
,in,IN,O
,Cuba,NNP,O
,in,IN,O
,referring,VBG,O
,to,IN,O
,residual,JJ,O
,hills,NNS,O
,of,IN,O
,folded,VBN,O
,limestone,NN,O
,in,IN,O
,the,DT,O
,Sierra,NNP,O
,de,NNP,O
,los,NNP,O
,Organos,NNP,O
,but,CC,O
,now,RB,O
,used,VBN,O
,internationally,RB,O
,for,IN,O
,karst,JJ,O
,residual,JJ,O
,hills,NNS,O
,in,IN,O
,the,DT,O
,Tropics,NNPS,O
,.,.,O
Sentence: 452,moon,NN,B-FD
,milk,NN,I-FD
,:,:,O
,A,DT,O
,white,JJ,O
,plastic,JJ,B-ORM
,calcareous,JJ,O
,cave,NN,O
,deposit,NN,O
,composed,VBN,O
,of,IN,O
,calcite,NN,O
,",",",",O
,huntite,NN,O
,",",",",O
,or,CC,O
,magnesite,NN,O
,.,.,O
,From,IN,O
,Swiss,JJ,O
,dialect,NN,O
,moon,NN,O
,-,HYPH,O
,milch,NN,O
,",",",",O
,elf,NN,O
,'s,POS,O
,milk,NN,O
,.,.,O
,Corrupt,JJ,O
,spelling,NN,O
,mondmilch,NN,O
,is,VBZ,O
,common,JJ,O
,.,.,O
Sentence: 460,natural,JJ,B-FD
,arch,NN,I-FD
,:,:,O
,A,DT,O
,rock,NN,O
,arch,NN,O
,or,CC,O
,very,RB,B-ORM
,short,JJ,I-ORM
,natural,JJ,I-ORM
,tunnel,NN,I-ORM
,;,:,O
,contrasted,VBN,O
,with,IN,O
,natural,JJ,O
,bridge,NN,O
,",",",",O
,which,WDT,O
,spans,VBZ,O
,a,DT,O
,ravine,NN,O
,or,CC,O
,valley,NN,O
,.,.,O
Sentence: 461,natural,JJ,B-FD
,arch,NN,I-FD
,:,:,O
,A,DT,O
,rock,NN,B-ORM
,arch,NN,I-ORM
,or,CC,O
,very,RB,O
,short,JJ,O
,natural,JJ,O
,tunnel,NN,O
,;,:,O
,contrasted,VBN,O
,with,IN,O
,natural,JJ,O
,bridge,NN,O
,",",",",O
,which,WDT,O
,spans,VBZ,O
,a,DT,O
,ravine,NN,O
,or,CC,O
,valley,NN,O
,.,.,O
Sentence: 464,natural,JJ,B-FD
,bridge,NN,I-FD
,:,:,O
,A,DT,O
,rock,NN,B-ORM
,bridge,NN,I-ORM
,spanning,VBG,I-ORM
,a,DT,I-ORM
,ravine,NN,I-ORM
,and,CC,O
,not,RB,O
,yet,RB,O
,eroded,VBN,O
,away,RB,O
,.,.,O
Sentence: 466,natural,JJ,B-FD
,tunnel,NN,I-FD
,:,:,O
,A,DT,O
,nearly,RB,O
,horizontal,JJ,O
,cave,NN,O
,open,JJ,O
,at,IN,O
,both,DT,O
,ends,NNS,O
,",",",",O
,generally,RB,B-ORM
,fairly,RB,I-ORM
,straight,JJ,I-ORM
,in,IN,I-ORM
,direction,NN,I-ORM
,and,CC,I-ORM
,fairly,RB,I-ORM
,uniform,JJ,I-ORM
,in,IN,I-ORM
,cross,NN,I-ORM
,section,NN,I-ORM
,.,.,O
Sentence: 467,natural,JJ,B-FD
,tunnel,NN,I-FD
,:,:,O
,A,DT,O
,nearly,RB,O
,horizontal,JJ,O
,cave,NN,O
,open,JJ,B-ORM
,at,IN,I-ORM
,both,DT,I-ORM
,ends,NNS,I-ORM
,",",",",O
,generally,RB,O
,fairly,RB,O
,straight,JJ,O
,in,IN,O
,direction,NN,O
,and,CC,O
,fairly,RB,O
,uniform,JJ,O
,in,IN,O
,cross,NN,O
,section,NN,O
,.,.,O
Sentence: 468,natural,JJ,B-FD
,tunnel,NN,I-FD
,:,:,O
,A,DT,O
,nearly,RB,B-ORM
,horizontal,JJ,I-ORM
,cave,NN,O
,open,JJ,O
,at,IN,O
,both,DT,O
,ends,NNS,O
,",",",",O
,generally,RB,O
,fairly,RB,O
,straight,JJ,O
,in,IN,O
,direction,NN,O
,and,CC,O
,fairly,RB,O
,uniform,JJ,O
,in,IN,O
,cross,NN,O
,section,NN,O
,.,.,O
Sentence: 475,The,DT,O
,word,NN,O
,epikarst,NN,O
,came,VBD,O
,into,IN,O
,widespread,JJ,O
,use,NN,O
,in,IN,O
,the,DT,O
,1990s,NNS,O
,following,VBG,O
,the,DT,O
,definition,NN,O
,by,IN,O
,Mangin,NNP,O
,(,-LRB-,O
,1973,CD,O
,),-RRB-,O
,of,IN,O
,an,DT,O
,epikarst,JJ,B-FD
,aquifer,NN,I-FD
,as,IN,O
,a,DT,O
,perched,VBN,O
,saturated,VBN,B-ORM
,zone,NN,O
,within,IN,O
,the,DT,O
,superficial,JJ,O
,part,NN,O
,of,IN,O
,the,DT,O
,karst,NN,O
,that,WDT,O
,stores,VBZ,O
,a,DT,O
,part,NN,O
,of,IN,O
,the,DT,O
,infiltrated,VBN,O
,water,NN,O
,(,-LRB-,O
,Bakalowicz,NNP,O
,",",",",O
,2012,CD,O
,),-RRB-,O
,.,.,O
Sentence: 488,Tafoni,NNP,B-FD
,geomorphology,NN,I-FD
,designates,VBZ,O
,a,DT,B-ORM
,hollow,JJ,I-ORM
,shape,NN,I-ORM
,rounded,VBN,O
,several,JJ,O
,decimeters,NNS,O
,to,IN,O
,several,JJ,O
,meters,NNS,O
,",",",",O
,carved,VBN,O
,by,IN,O
,erosion,NN,O
,in,IN,O
,the,DT,O
,coastal,JJ,O
,carbonates,NNS,O
,.,.,O
Sentence: 499,Hypogene,NNP,B-FD
,karstification,NN,I-FD
,is,VBZ,O
,defined,VBN,O
,as,IN,O
,upward,JJ,B-ORM
,movement,NN,O
,�,NNS,O
,of,IN,O
,the,DT,O
,cave,NN,O
,-,HYPH,O
,forming,VBG,O
,agent,NN,O
,�,NN,O
,(,-LRB-,O
,sensu,NNP,O
,Klimchouk,NNP,O
,",",",",O
,2007,CD,O
,",",",",O
,2012,CD,O
,),-RRB-,O
,.,.,O
Sentence: 502,The,DT,O
,term,NN,O
,doline,NN,B-FD
,",",",",O
,of,IN,O
,Slavonic,JJ,O
,origin,NN,O
,",",",",O
,means,VBZ,O
,literally,RB,O
,valley,NN,O
,but,CC,O
,actually,RB,O
,it,PRP,O
,has,VBZ,O
,been,VBN,O
,used,VBN,O
,since,IN,O
,a,DT,O
,long,JJ,O
,time,NN,O
,to,TO,O
,indicate,VB,O
,more,RBR,O
,or,CC,O
,less,RBR,O
,well,RB,O
,defined,VBN,O
,topographically,RB,B-ORM
,depressed,JJ,I-ORM
,areas,NNS,O
,related,JJ,O
,to,IN,O
,karst,NN,O
,.,.,O
Sentence: 504,Caves,NNS,B-FD
,are,VBP,O
,natural,JJ,B-ORM
,underground,JJ,O
,laboratories,NNS,O
,where,WRB,O
,crystal,NN,O
,growth,NN,O
,processes,NNS,O
,can,MD,O
,be,VB,O
,directly,RB,O
,observed,VBN,O
,.,.,O
Sentence: 514,pocket,NN,B-FD
,:,:,O
,Solution,NN,O
,cavity,NN,O
,in,IN,O
,ceiling,NN,O
,",",",",O
,floor,NN,O
,",",",",O
,or,CC,O
,walls,NNS,O
,of,IN,O
,a,DT,O
,cave,NN,O
,",",",",O
,shaped,VBN,B-ORM
,like,IN,I-ORM
,the,DT,I-ORM
,interior,NN,I-ORM
,of,IN,I-ORM
,a,DT,I-ORM
,round,NN,I-ORM
,-,HYPH,I-ORM
,bottomed,VBN,I-ORM
,kettle,NN,I-ORM
,;,:,O
,unrelated,JJ,O
,to,IN,O
,joints,NNS,O
,or,CC,O
,bedding,NN,O
,.,.,O
Sentence: 524,polje,NNP,B-FD
,:,:,O
,In,IN,O
,areas,NNS,O
,of,IN,O
,karst,JJ,O
,topography,NN,O
,",",",",O
,a,DT,O
,very,RB,O
,large,JJ,O
,closed,VBN,O
,depression,NN,O
,",",",",O
,in,IN,O
,some,DT,O
,places,NNS,O
,several,JJ,O
,kilometers,NNS,O
,long,RB,O
,and,CC,O
,wide,RB,O
,",",",",O
,having,VBG,O
,a,DT,O
,flat,JJ,O
,floor,NN,O
,either,DT,O
,of,IN,O
,bare,JJ,O
,limestone,NN,O
,or,CC,O
,covered,VBN,O
,by,IN,O
,alluvium,NN,O
,",",",",O
,and,CC,B-ORM
,surrounded,VBN,I-ORM
,by,IN,I-ORM
,generally,RB,I-ORM
,steep,JJ,I-ORM
,walls,NNS,I-ORM
,of,IN,I-ORM
,limestone,NN,I-ORM
,.,.,O
,Synonym,NN,O
,:,:,O
,interior,JJ,O
,valley,NN,O
,.,.,O
Sentence: 525,polje,NNP,B-FD
,:,:,O
,In,IN,O
,areas,NNS,O
,of,IN,O
,karst,JJ,O
,topography,NN,O
,",",",",O
,a,DT,O
,very,RB,O
,large,JJ,O
,closed,VBN,B-ORM
,depression,NN,O
,",",",",O
,in,IN,O
,some,DT,O
,places,NNS,O
,several,JJ,O
,kilometers,NNS,O
,long,RB,O
,and,CC,O
,wide,RB,O
,",",",",O
,having,VBG,O
,a,DT,O
,flat,JJ,O
,floor,NN,O
,either,DT,O
,of,IN,O
,bare,JJ,O
,limestone,NN,O
,or,CC,O
,covered,VBN,O
,by,IN,O
,alluvium,NN,O
,",",",",O
,and,CC,O
,surrounded,VBN,O
,by,IN,O
,generally,RB,O
,steep,JJ,O
,walls,NNS,O
,of,IN,O
,limestone,NN,O
,.,.,O
,Synonym,NN,O
,:,:,O
,interior,JJ,O
,valley,NN,O
,.,.,O
Sentence: 530,polygonal,JJ,B-FD
,karst,NN,I-FD
,:,:,O
,A,DT,O
,karst,JJ,O
,area,NN,O
,where,WRB,O
,the,DT,O
,surface,NN,O
,is,VBZ,O
,completely,RB,O
,pitted,VBN,O
,with,IN,O
,closed,VBN,O
,depressions,NNS,O
,",",",",O
,the,DT,B-ORM
,divides,NNS,I-ORM
,of,IN,I-ORM
,which,WDT,I-ORM
,form,VBP,I-ORM
,a,DT,I-ORM
,crudely,RB,I-ORM
,polygonal,JJ,I-ORM
,network,NN,I-ORM
,.,.,O
,Especially,RB,O
,common,JJ,O
,in,IN,O
,humid,JJ,O
,tropical,JJ,O
,cone,NN,O
,-,HYPH,O
,karst,JJ,O
,terrain,NN,O
,",",",",O
,but,CC,O
,also,RB,O
,found,VBN,O
,in,IN,O
,well,RB,O
,-,HYPH,O
,formed,VBN,O
,temperate,JJ,O
,doline,NN,O
,-,HYPH,O
,karst,JJ,O
,terrain,NN,O
,.,.,O
Sentence: 544,porthole,NN,B-FD
,:,:,O
,A,DT,O
,nearly,RB,B-ORM
,circular,JJ,I-ORM
,natural,JJ,O
,opening,NN,O
,in,IN,O
,a,DT,O
,thin,JJ,O
,rock,NN,O
,wall,NN,O
,in,IN,O
,a,DT,O
,cave,NN,O
,.,.,O
,See,VB,O
,also,RB,O
,window,NN,O
,.,.,O
Sentence: 547,pothole,NN,B-FD
,:,:,O
,A,DT,O
,small,JJ,O
,rounded,VBN,B-ORM
,hole,NN,O
,worn,VBN,O
,into,IN,O
,rock,NN,O
,in,IN,O
,a,DT,O
,streambed,VBN,O
,",",",",O
,at,IN,O
,a,DT,O
,waterfall,NN,O
,",",",",O
,or,CC,O
,near,IN,O
,sea,NN,O
,level,NN,O
,by,IN,O
,sand,NN,O
,",",",",O
,gravel,NN,O
,",",",",O
,and,CC,O
,stones,NNS,O
,being,VBG,O
,spun,VBN,O
,around,RB,O
,by,IN,O
,force,NN,O
,of,IN,O
,the,DT,O
,currents,NNS,O
,;,:,O
,a,DT,O
,nature,NN,O
,mill,NN,O
,.,.,O
Sentence: 552,pothole,NN,B-FD
,:,:,O
,Term,NN,O
,used,VBN,O
,in,IN,O
,England,NNP,O
,for,IN,O
,vertical,JJ,B-ORM
,or,CC,I-ORM
,steeply,RB,I-ORM
,inclined,VBN,I-ORM
,shaft,NN,O
,in,IN,O
,limestone,NN,O
,.,.,O
Sentence: 561,rice,NN,B-FD
,paddy,NN,I-FD
,:,:,O
,In,IN,O
,a,DT,O
,cave,NN,O
,",",",",O
,a,DT,O
,terraced,VBN,B-ORM
,rimstone,NN,I-ORM
,pool,NN,O
,.,.,O
Sentence: 565,rift,NN,B-FD
,:,:,O
,A,DT,O
,long,JJ,B-ORM
,narrow,JJ,I-ORM
,high,JJ,I-ORM
,cave,NN,O
,passage,NN,O
,controlled,VBN,O
,by,IN,O
,joints,NNS,O
,or,CC,O
,faults,NNS,O
,.,.,O
Sentence: 578,Slabs,NNS,B-FD
,are,VBP,O
,fragments,NNS,B-ORM
,of,IN,I-ORM
,a,DT,I-ORM
,single,JJ,I-ORM
,bed,NN,I-ORM
,",",",",O
,generally,RB,O
,a,DT,O
,few,JJ,O
,cubic,CD,O
,metres,NNS,O
,in,IN,O
,volume,NN,O
,.,.,O
Sentence: 593,Open,JJ,B-FD
,anchialine,JJ,I-FD
,pools,NNS,I-FD
,are,VBP,O
,coastal,JJ,O
,pools,NNS,O
,connected,VBN,B-ORM
,to,IN,I-ORM
,the,DT,I-ORM
,sea,NN,I-ORM
,by,IN,I-ORM
,cave,NN,I-ORM
,corridors,NNS,I-ORM
,.,.,O
Sentence: 601,Glaciokarstic,NNP,B-FD
,varves,NNS,I-FD
,are,VBP,O
,silty,JJ,B-ORM
,",",",",I-ORM
,laminated,VBN,I-ORM
,sediments,NNS,I-ORM
,composed,VBN,O
,largely,RB,O
,of,IN,O
,calcite,NN,O
,flakes,NNS,O
,.,.,O
Sentence: 606,The,DT,O
,term,NN,O
,anchialine,NN,B-FD
,was,VBD,O
,coined,VBN,O
,by,IN,O
,Holthuis,NNP,O
,(,-LRB-,O
,1973,CD,O
,),-RRB-,O
,to,TO,O
,describe,VB,O
,pools,NNS,B-ORM
,with,IN,I-ORM
,no,DT,I-ORM
,surface,NN,I-ORM
,connection,NN,I-ORM
,to,IN,I-ORM
,the,DT,I-ORM
,sea,NN,I-ORM
,",",",",O
,containing,VBG,O
,salt,NN,O
,or,CC,O
,brackish,NN,O
,water,NN,O
,",",",",O
,which,WDT,O
,fluctuates,VBZ,O
,with,IN,O
,the,DT,O
,tides,NNS,O
,.,.,O
Sentence: 672,helictite,NN,B-FD
,-,HYPH,O
,a,DT,O
,speleothem,NN,O
,",",",",O
,which,WDT,O
,at,IN,O
,one,CD,O
,or,CC,O
,more,JJR,O
,stages,NNS,O
,of,IN,O
,its,PRP$,O
,growth,NN,O
,changes,VBZ,O
,its,PRP$,O
,axis,NN,O
,from,IN,O
,the,DT,O
,vertical,NN,O
,to,TO,B-ORM
,give,VB,I-ORM
,a,DT,I-ORM
,curving,VBG,I-ORM
,or,CC,I-ORM
,angular,JJ,I-ORM
,form,NN,I-ORM
,.,.,O
Sentence: 689,karst,JJ,B-FD
,window,NN,I-FD
,-,",",O
,a,DT,O
,dosed,VBN,B-ORM
,depression,NN,O
,",",",",O
,not,RB,O
,a,DT,O
,polje,NN,O
,",",",",O
,which,WDT,O
,has,VBZ,O
,a,DT,O
,stream,NN,O
,flowing,VBG,O
,across,IN,O
,its,PRP$,O
,bottom,NN,O
,.,.,O
Sentence: 691,keyhole,NN,B-FD
,-,HYPH,O
,a,DT,O
,small,JJ,O
,passage,NN,O
,or,CC,O
,opening,VBG,O
,in,IN,O
,a,DT,O
,cave,NN,O
,",",",",O
,which,WDT,B-ORM
,is,VBZ,I-ORM
,round,RB,I-ORM
,above,RB,I-ORM
,and,CC,I-ORM
,narrow,JJ,I-ORM
,below,RB,I-ORM
,.,.,O
Sentence: 697,lava,NN,B-FD
,-,HYPH,I-FD
,cave,NN,I-FD
,-,HYPH,O
,a,DT,O
,cave,NN,O
,in,IN,O
,a,DT,O
,lava,NN,O
,flow,NN,O
,;,:,O
,usually,RB,B-ORM
,a,DT,I-ORM
,tube,NN,I-ORM
,or,CC,I-ORM
,tunnel,NN,I-ORM
,formed,VBN,O
,by,IN,O
,flow,NN,O
,of,IN,O
,liquid,JJ,O
,lava,NN,O
,through,IN,O
,a,DT,O
,solidified,VBN,O
,mass,NN,O
,",",",",O
,or,CC,O
,by,IN,O
,roofing,NN,O
,of,IN,O
,an,DT,O
,open,JJ,O
,channel,NN,O
,of,IN,O
,flowing,VBG,O
,lava,NN,O
,.,.,O
Sentence: 705,meander,VB,B-FD
,niche,NN,I-FD
,-,",",O
,a,DT,O
,hemispherically,RB,B-ORM
,roofed,VBN,I-ORM
,part,NN,I-ORM
,of,IN,I-ORM
,a,DT,I-ORM
,cave,NN,I-ORM
,formed,VBN,O
,by,IN,O
,a,DT,O
,stream,NN,O
,meandering,VBG,O
,and,CC,O
,cutting,VBG,O
,down,RP,O
,at,IN,O
,the,DT,O
,same,JJ,O
,time,NN,O
,.,.,O
Sentence: 708,moonmilk,NN,B-FD
,-,",",O
,a,DT,O
,soft,JJ,B-ORM
,",",",",I-ORM
,white,JJ,I-ORM
,plastic,JJ,I-ORM
,speleothem,NN,O
,consisting,VBG,O
,of,IN,O
,calcite,NN,O
,",",",",O
,hydrocalcite,NN,O
,",",",",O
,hydromagnesite,NN,O
,or,CC,O
,huntite,NN,O
,.,.,O
Sentence: 713,natural,JJ,B-FD
,bridge,NN,I-FD
,-,",",O
,a,DT,O
,bridge,NN,O
,of,IN,O
,rock,NN,O
,spanning,VBG,B-ORM
,a,DT,I-ORM
,ravine,NN,I-ORM
,or,CC,I-ORM
,valley,NN,I-ORM
,and,CC,O
,formed,VBN,O
,by,IN,O
,erosive,JJ,O
,agents,NNS,O
,.,.,O
Sentence: 726,Karst,JJ,B-FD
,poljes,NNS,I-FD
,are,VBP,O
,the,DT,O
,largest,JJS,B-ORM
,flat,JJ,I-ORM
,-,HYPH,I-ORM
,floored,VBN,I-ORM
,enclosed,VBN,I-ORM
,depressions,NNS,I-ORM
,in,IN,O
,karst,NN,O
,.,.,O
Sentence: 729,Uvalas,NNS,B-FD
,are,VBP,O
,large,JJ,O
,",",",",O
,km,NN,O
,-,HYPH,O
,scale,NN,O
,closed,VBN,O
,karst,NN,O
,depressions,NNS,O
,of,IN,B-ORM
,elongated,VBN,I-ORM
,or,CC,I-ORM
,irregular,JJ,I-ORM
,plan,NN,I-ORM
,form,NN,I-ORM
,.,.,O
Sentence: 730,Uvalas,NNS,B-FD
,are,VBP,O
,large,JJ,O
,",",",",O
,km,NN,O
,-,HYPH,O
,scale,NN,O
,closed,VBN,B-ORM
,karst,NN,O
,depressions,NNS,O
,of,IN,O
,elongated,VBN,O
,or,CC,O
,irregular,JJ,O
,plan,NN,O
,form,NN,O
,.,.,O
Sentence: 733,The,DT,O
,word,NN,O
,“,``,O
,uvala,NN,B-FD
,”,'',O
,is,VBZ,O
,a,DT,O
,common,JJ,O
,toponym,NN,O
,in,IN,O
,the,DT,O
,Dinaric,JJ,O
,karst,NN,O
,",",",",O
,always,RB,O
,denoting,VBG,B-ORM
,a,DT,I-ORM
,large,JJ,I-ORM
,depression,NN,I-ORM
,.,.,O
Sentence: 750,travertine,JJ,B-FD
,-,HYPH,O
,compact,JJ,O
,calcium,NN,O
,carbonate,NN,O
,deposit,NN,O
,",",",",O
,often,RB,O
,banded,VBN,B-ORM
,",",",",O
,precipitated,VBD,O
,from,IN,O
,spring,NN,O
,",",",",O
,river,NN,O
,or,CC,O
,lake,NN,O
,water,NN,O
,.,.,O
,cf.,LS,O
,tufa,NN,O
,.,.,O
Sentence: 752,tube,NN,B-FD
,-,HYPH,O
,a,DT,O
,cave,NN,O
,passage,NN,O
,of,IN,O
,smooth,JJ,O
,surface,NN,O
,",",",",O
,and,CC,O
,elliptical,JJ,B-ORM
,or,CC,I-ORM
,nearly,RB,I-ORM
,circular,JJ,I-ORM
,in,IN,I-ORM
,cross-section,NN,I-ORM
,.,.,O
Sentence: 753,tube,NN,B-FD
,-,HYPH,O
,a,DT,O
,cave,NN,O
,passage,NN,O
,of,IN,B-ORM
,smooth,JJ,I-ORM
,surface,NN,I-ORM
,",",",",O
,and,CC,O
,elliptical,JJ,O
,or,CC,O
,nearly,RB,O
,circular,JJ,O
,in,IN,O
,cross-section,NN,O
,.,.,O
Sentence: 761,uvala,JJ,B-FD
,-,",",O
,a,DT,O
,complex,JJ,O
,dosed,VBN,O
,depression,NN,O
,with,IN,B-ORM
,several,JJ,I-ORM
,lesser,JJR,I-ORM
,depressions,NNS,I-ORM
,within,IN,I-ORM
,its,PRP$,I-ORM
,rim,NN,I-ORM
,.,.,O
Sentence: 762,uvala,JJ,B-FD
,-,",",O
,a,DT,O
,complex,JJ,B-ORM
,dosed,VBN,I-ORM
,depression,NN,O
,with,IN,O
,several,JJ,O
,lesser,JJR,O
,depressions,NNS,O
,within,IN,O
,its,PRP$,O
,rim,NN,O
,.,.,O
Sentence: 767,vauclusian,JJ,B-FD
,spring,NN,I-FD
,-,",",O
,a,DT,O
,spring,NN,O
,rising,VBG,B-ORM
,up,RP,I-ORM
,a,DT,I-ORM
,deep,JJ,I-ORM
,",",",",I-ORM
,steeply,RB,I-ORM
,inclined,JJ,I-ORM
,",",",",I-ORM
,waterfilled,VBN,I-ORM
,passage,NN,I-ORM
,into,IN,I-ORM
,a,DT,I-ORM
,small,JJ,I-ORM
,surface,NN,I-ORM
,pool,NN,I-ORM
,.,.,O
Sentence: 768,vermiculation,NN,B-FD
,-,HYPH,O
,pattern,NN,B-ORM
,of,IN,I-ORM
,thin,JJ,I-ORM
