Sentence #,Word,POS,Tag
,are,VBP,I-SUBJ
,gentle,JJ,I-SUBJ
,grassy,JJ,I-SUBJ
,hollows,NNS,I-SUBJ
,;,:,I-SUBJ
,others,NNS,I-SUBJ
,are,VBP,I-SUBJ
,rocky,JJ,I-SUBJ
,cliff,NN,I-SUBJ
,-,HYPH,I-SUBJ
,bounded,VBN,I-SUBJ
,basins,NNS,I-SUBJ
,.,.,O
,A,DT,O
,distinction,NN,O
,may,MD,O
,be,VB,O
,made,VBN,O
,between,IN,O
,those,DT,O
,formed,VBN,O
,mainly,RB,O
,by,IN,O
,direct,JJ,O
,solution,NN,O
,of,IN,O
,the,DT,O
,limestone,NN,O
,surface,NN,O
,zone,NN,O
,",",",",O
,solution,NN,O
,dolines,NNS,O
,",",",",O
,and,CC,O
,those,DT,O
,formed,VBN,O
,by,IN,O
,collapse,NN,O
,over,IN,O
,a,DT,O
,cave,NN,O
,",",",",O
,collapse,NN,O
,dolines,NNS,O
,",",",",O
,but,CC,O
,it,PRP,O
,is,VBZ,O
,generally,RB,O
,not,RB,O
,possible,JJ,O
,to,TO,O
,establish,VB,O
,the,DT,O
,origin,NN,O
,of,IN,O
,individual,JJ,O
,examples,NNS,O
,.,.,O
Sentence: 258,doline,NN,B-OBJ
,:,:,O
,A,DT,O
,basin,NN,B-SUBJ
,-,HYPH,I-SUBJ
,or,CC,I-SUBJ
,funnel,NN,I-SUBJ
,-,HYPH,I-SUBJ
,shaped,VBN,I-SUBJ
,hollow,NN,O
,in,IN,O
,limestone,NN,O
,",",",",O
,ranging,VBG,O
,in,IN,O
,diameter,NN,O
,from,IN,O
,a,DT,O
,few,JJ,O
,meters,NNS,O
,to,IN,O
,a,DT,O
,kilometer,NN,O
,and,CC,O
,in,IN,O
,depth,NN,O
,from,IN,O
,a,DT,O
,few,JJ,O
,to,IN,O
,several,JJ,O
,hundred,CD,O
,meters,NNS,O
,.,.,O
,Some,DT,O
,dolines,NNS,O
,are,VBP,O
,gentle,JJ,O
,grassy,JJ,O
,hollows,NNS,O
,;,:,O
,others,NNS,O
,are,VBP,O
,rocky,JJ,O
,cliff,NN,O
,-,HYPH,O
,bounded,VBN,O
,basins,NNS,O
,.,.,O
,A,DT,O
,distinction,NN,O
,may,MD,O
,be,VB,O
,made,VBN,O
,between,IN,O
,those,DT,O
,formed,VBN,O
,mainly,RB,O
,by,IN,O
,direct,JJ,O
,solution,NN,O
,of,IN,O
,the,DT,O
,limestone,NN,O
,surface,NN,O
,zone,NN,O
,",",",",O
,solution,NN,O
,dolines,NNS,O
,",",",",O
,and,CC,O
,those,DT,O
,formed,VBN,O
,by,IN,O
,collapse,NN,O
,over,IN,O
,a,DT,O
,cave,NN,O
,",",",",O
,collapse,NN,O
,dolines,NNS,O
,",",",",O
,but,CC,O
,it,PRP,O
,is,VBZ,O
,generally,RB,O
,not,RB,O
,possible,JJ,O
,to,TO,O
,establish,VB,O
,the,DT,O
,origin,NN,O
,of,IN,O
,individual,JJ,O
,examples,NNS,O
,.,.,O
Sentence: 259,doline,NN,B-OBJ
,:,:,O
,A,DT,O
,basin,NN,O
,-,HYPH,O
,or,CC,O
,funnel,NN,O
,-,HYPH,O
,shaped,VBN,O
,hollow,NN,O
,in,IN,O
,limestone,NN,O
,",",",",O
,ranging,VBG,B-SUBJ
,in,IN,I-SUBJ
,diameter,NN,I-SUBJ
,from,IN,I-SUBJ
,a,DT,I-SUBJ
,few,JJ,I-SUBJ
,meters,NNS,I-SUBJ
,to,IN,I-SUBJ
,a,DT,I-SUBJ
,kilometer,NN,I-SUBJ
,and,CC,O
,in,IN,O
,depth,NN,O
,from,IN,O
,a,DT,O
,few,JJ,O
,to,IN,O
,several,JJ,O
,hundred,CD,O
,meters,NNS,O
,.,.,O
,Some,DT,O
,dolines,NNS,O
,are,VBP,O
,gentle,JJ,O
,grassy,JJ,O
,hollows,NNS,O
,;,:,O
,others,NNS,O
,are,VBP,O
,rocky,JJ,O
,cliff,NN,O
,-,HYPH,O
,bounded,VBN,O
,basins,NNS,O
,.,.,O
,A,DT,O
,distinction,NN,O
,may,MD,O
,be,VB,O
,made,VBN,O
,between,IN,O
,those,DT,O
,formed,VBN,O
,mainly,RB,O
,by,IN,O
,direct,JJ,O
,solution,NN,O
,of,IN,O
,the,DT,O
,limestone,NN,O
,surface,NN,O
,zone,NN,O
,",",",",O
,solution,NN,O
,dolines,NNS,O
,",",",",O
,and,CC,O
,those,DT,O
,formed,VBN,O
,by,IN,O
,collapse,NN,O
,over,IN,O
,a,DT,O
,cave,NN,O
,",",",",O
,collapse,NN,O
,dolines,NNS,O
,",",",",O
,but,CC,O
,it,PRP,O
,is,VBZ,O
,generally,RB,O
,not,RB,O
,possible,JJ,O
,to,TO,O
,establish,VB,O
,the,DT,O
,origin,NN,O
,of,IN,O
,individual,JJ,O
,examples,NNS,O
,.,.,O
Sentence: 260,doline,NN,B-OBJ
,:,:,O
,A,DT,O
,basin,NN,O
,-,HYPH,O
,or,CC,O
,funnel,NN,O
,-,HYPH,O
,shaped,VBN,O
,hollow,NN,O
,in,IN,O
,limestone,NN,O
,",",",",O
,ranging,VBG,O
,in,IN,O
,diameter,NN,O
,from,IN,O
,a,DT,O
,few,JJ,O
,meters,NNS,O
,to,IN,O
,a,DT,O
,kilometer,NN,O
,and,CC,O
,in,IN,B-SUBJ
,depth,NN,I-SUBJ
,from,IN,I-SUBJ
,a,DT,I-SUBJ
,few,JJ,I-SUBJ
,to,IN,I-SUBJ
,several,JJ,I-SUBJ
,hundred,CD,I-SUBJ
,meters,NNS,I-SUBJ
,.,.,O
,Some,DT,O
,dolines,NNS,O
,are,VBP,O
,gentle,JJ,O
,grassy,JJ,O
,hollows,NNS,O
,;,:,O
,others,NNS,O
,are,VBP,O
,rocky,JJ,O
,cliff,NN,O
,-,HYPH,O
,bounded,VBN,O
,basins,NNS,O
,.,.,O
,A,DT,O
,distinction,NN,O
,may,MD,O
,be,VB,O
,made,VBN,O
,between,IN,O
,those,DT,O
,formed,VBN,O
,mainly,RB,O
,by,IN,O
,direct,JJ,O
,solution,NN,O
,of,IN,O
,the,DT,O
,limestone,NN,O
,surface,NN,O
,zone,NN,O
,",",",",O
,solution,NN,O
,dolines,NNS,O
,",",",",O
,and,CC,O
,those,DT,O
,formed,VBN,O
,by,IN,O
,collapse,NN,O
,over,IN,O
,a,DT,O
,cave,NN,O
,",",",",O
,collapse,NN,O
,dolines,NNS,O
,",",",",O
,but,CC,O
,it,PRP,O
,is,VBZ,O
,generally,RB,O
,not,RB,O
,possible,JJ,O
,to,TO,O
,establish,VB,O
,the,DT,O
,origin,NN,O
,of,IN,O
,individual,JJ,O
,examples,NNS,O
,.,.,O
Sentence: 263,doline,NNP,B-OBJ
,lake,NN,I-OBJ
,:,:,O
,A,DT,O
,small,JJ,O
,karst,NN,B-SUBJ
,lake,NN,I-SUBJ
,occupying,VBG,O
,a,DT,O
,doline,NN,O
,.,.,O
Sentence: 264,doline,NNP,B-OBJ
,lake,NN,I-OBJ
,:,:,O
,A,DT,O
,small,JJ,O
,karst,NN,O
,lake,NN,O
,occupying,VBG,B-SUBJ
,a,DT,I-SUBJ
,doline,NN,I-SUBJ
,.,.,O
Sentence: 265,doline,NNP,B-OBJ
,lake,NN,I-OBJ
,:,:,O
,A,DT,O
,small,JJ,B-SUBJ
,karst,NN,O
,lake,NN,O
,occupying,VBG,O
,a,DT,O
,doline,NN,O
,.,.,O
Sentence: 266,dolomite,NN,B-OBJ
,:,:,O
,A,DT,O
,mineral,NN,O
,composed,VBN,B-SUBJ
,of,IN,I-SUBJ
,calcium,NN,I-SUBJ
,magnesium,NN,I-SUBJ
,carbonate,NN,I-SUBJ
,.,.,O
Sentence: 267,dolomite,NN,B-OBJ
,:,:,O
,A,DT,O
,mineral,NN,B-SUBJ
,composed,VBN,O
,of,IN,O
,calcium,NN,O
,magnesium,NN,O
,carbonate,NN,O
,.,.,O
Sentence: 268,dolomite,NN,O
,:,:,O
,Rock,NN,O
,chiefly,RB,O
,composed,VBN,B-SUBJ
,of,IN,I-SUBJ
,the,DT,I-SUBJ
,mineral,JJ,I-SUBJ
,dolomite,NN,I-SUBJ
,.,.,O
,Also,RB,O
,called,VBN,O
,dolostone,NN,B-OBJ
,.,.,O
Sentence: 269,dolomite,NN,O
,:,:,O
,Rock,NN,B-SUBJ
,chiefly,RB,O
,composed,VBN,O
,of,IN,O
,the,DT,O
,mineral,JJ,O
,dolomite,NN,O
,.,.,O
,Also,RB,O
,called,VBN,O
,dolostone,NN,B-OBJ
,.,.,O
Sentence: 270,dolomite,NN,B-OBJ
,:,:,O
,Rock,NN,O
,chiefly,RB,O
,composed,VBN,B-SUBJ
,of,IN,I-SUBJ
,the,DT,I-SUBJ
,mineral,JJ,I-SUBJ
,dolomite,NN,I-SUBJ
,.,.,O
,Also,RB,O
,called,VBN,O
,dolostone,NN,O
,.,.,O
Sentence: 271,dolomite,NN,B-OBJ
,:,:,O
,Rock,NN,B-SUBJ
,chiefly,RB,O
,composed,VBN,O
,of,IN,O
,the,DT,O
,mineral,JJ,O
,dolomite,NN,O
,.,.,O
,Also,RB,O
,called,VBN,O
,dolostone,NN,O
,.,.,O
Sentence: 272,dolomitization,NN,B-OBJ
,:,:,O
,The,DT,O
,process,NN,B-SUBJ
,whereby,IN,O
,limestone,NN,O
,becomes,VBZ,O
,dolomite,JJ,O
,by,IN,O
,the,DT,O
,substitution,NN,O
,of,IN,O
,magnesium,NN,O
,carbonate,NN,O
,for,IN,O
,part,NN,O
,of,IN,O
,the,DT,O
,original,JJ,O
,calcium,NN,O
,carbonate,NN,O
,.,.,O
Sentence: 273,dolomitization,NN,B-OBJ
,:,:,O
,The,DT,O
,process,NN,O
,whereby,IN,O
,limestone,NN,O
,becomes,VBZ,O
,dolomite,JJ,O
,by,IN,B-SUBJ
,the,DT,I-SUBJ
,substitution,NN,I-SUBJ
,of,IN,I-SUBJ
,magnesium,NN,I-SUBJ
,carbonate,NN,I-SUBJ
,for,IN,I-SUBJ
,part,NN,I-SUBJ
,of,IN,I-SUBJ
,the,DT,I-SUBJ
,original,JJ,I-SUBJ
,calcium,NN,I-SUBJ
,carbonate,NN,I-SUBJ
,.,.,O
Sentence: 274,dolomitization,NN,B-OBJ
,:,:,O
,The,DT,O
,process,NN,O
,whereby,IN,B-SUBJ
,limestone,NN,I-SUBJ
,becomes,VBZ,I-SUBJ
,dolomite,JJ,I-SUBJ
,by,IN,O
,the,DT,O
,substitution,NN,O
,of,IN,O
,magnesium,NN,O
,carbonate,NN,O
,for,IN,O
,part,NN,O
,of,IN,O
,the,DT,O
,original,JJ,O
,calcium,NN,O
,carbonate,NN,O
,.,.,O
Sentence: 275,drapery,NN,B-OBJ
,:,:,O
,A,DT,O
,thin,JJ,O
,sheet,NN,O
,of,IN,B-SUBJ
,dripstone,NN,I-SUBJ
,",",",",O
,equivalent,JJ,O
,to,IN,O
,curtain,NN,O
,.,.,O
,See,VB,O
,also,RB,O
,bacon,NN,O
,;,",",O
,blanket,NN,O
,.,.,O
Sentence: 276,drapery,NN,B-OBJ
,:,:,O
,A,DT,O
,thin,JJ,O
,sheet,NN,B-SUBJ
,of,IN,O
,dripstone,NN,O
,",",",",O
,equivalent,JJ,O
,to,IN,O
,curtain,NN,O
,.,.,O
,See,VB,O
,also,RB,O
,bacon,NN,O
,;,",",O
,blanket,NN,O
,.,.,O
Sentence: 277,drapery,NN,B-OBJ
,:,:,O
,A,DT,O
,thin,JJ,B-SUBJ
,sheet,NN,I-SUBJ
,of,IN,O
,dripstone,NN,O
,",",",",O
,equivalent,JJ,O
,to,IN,O
,curtain,NN,O
,.,.,O
,See,VB,O
,also,RB,O
,bacon,NN,O
,;,",",O
,blanket,NN,O
,.,.,O
Sentence: 278,drapery,NN,O
,:,:,O
,A,DT,O
,thin,JJ,O
,sheet,NN,O
,of,IN,B-SUBJ
,dripstone,NN,I-SUBJ
,",",",",O
,equivalent,JJ,O
,to,IN,O
,curtain,NN,O
,.,.,O
,See,VB,O
,also,RB,O
,bacon,NN,B-OBJ
,;,",",O
,blanket,NN,O
,.,.,O
Sentence: 279,drapery,NN,O
,:,:,O
,A,DT,O
,thin,JJ,O
,sheet,NN,B-SUBJ
,of,IN,O
,dripstone,NN,O
,",",",",O
,equivalent,JJ,O
,to,IN,O
,curtain,NN,O
,.,.,O
,See,VB,O
,also,RB,O
,bacon,NN,B-OBJ
,;,",",O
,blanket,NN,O
,.,.,O
Sentence: 280,drapery,NN,O
,:,:,O
,A,DT,O
,thin,JJ,B-SUBJ
,sheet,NN,I-SUBJ
,of,IN,O
,dripstone,NN,O
,",",",",O
,equivalent,JJ,O
,to,IN,O
,curtain,NN,O
,.,.,O
,See,VB,O
,also,RB,O
,bacon,NN,B-OBJ
,;,",",O
,blanket,NN,O
,.,.,O
Sentence: 281,drapery,NN,O
,:,:,O
,A,DT,O
,thin,JJ,O
,sheet,NN,O
,of,IN,B-SUBJ
,dripstone,NN,I-SUBJ
,",",",",O
,equivalent,JJ,O
,to,IN,O
,curtain,NN,B-OBJ
,.,.,O
,See,VB,O
,also,RB,O
,bacon,NN,O
,;,",",O
,blanket,NN,O
,.,.,O
Sentence: 282,drapery,NN,O
,:,:,O
,A,DT,O
,thin,JJ,O
,sheet,NN,B-SUBJ
,of,IN,O
,dripstone,NN,O
,",",",",O
,equivalent,JJ,O
,to,IN,O
,curtain,NN,B-OBJ
,.,.,O
,See,VB,O
,also,RB,O
,bacon,NN,O
,;,",",O
,blanket,NN,O
,.,.,O
Sentence: 283,drapery,NN,O
,:,:,O
,A,DT,O
,thin,JJ,B-SUBJ
,sheet,NN,I-SUBJ
,of,IN,O
,dripstone,NN,O
,",",",",O
,equivalent,JJ,O
,to,IN,O
,curtain,NN,B-OBJ
,.,.,O
,See,VB,O
,also,RB,O
,bacon,NN,O
,;,",",O
,blanket,NN,O
,.,.,O
Sentence: 284,drapery,NN,O
,:,:,O
,A,DT,O
,thin,JJ,O
,sheet,NN,O
,of,IN,B-SUBJ
,dripstone,NN,I-SUBJ
,",",",",O
,equivalent,JJ,O
,to,IN,O
,curtain,NN,O
,.,.,O
,See,VB,O
,also,RB,O
,bacon,NN,O
,;,",",O
,blanket,NN,B-OBJ
,.,.,O
Sentence: 285,drapery,NN,O
,:,:,O
,A,DT,O
,thin,JJ,O
,sheet,NN,B-SUBJ
,of,IN,O
,dripstone,NN,O
,",",",",O
,equivalent,JJ,O
,to,IN,O
,curtain,NN,O
,.,.,O
,See,VB,O
,also,RB,O
,bacon,NN,O
,;,",",O
,blanket,NN,B-OBJ
,.,.,O
Sentence: 286,drapery,NN,O
,:,:,O
,A,DT,O
,thin,JJ,B-SUBJ
,sheet,NN,I-SUBJ
,of,IN,O
,dripstone,NN,O
,",",",",O
,equivalent,JJ,O
,to,IN,O
,curtain,NN,O
,.,.,O
,See,VB,O
,also,RB,O
,bacon,NN,O
,;,",",O
,blanket,NN,B-OBJ
,.,.,O
Sentence: 287,driphole,NN,B-OBJ
,:,:,O
,Hole,NN,O
,in,IN,B-SUBJ
,rock,NN,I-SUBJ
,or,CC,I-SUBJ
,clay,NN,I-SUBJ
,produced,VBN,O
,by,IN,O
,fast,JJ,O
,-,HYPH,O
,dripping,VBG,O
,water,NN,O
,.,.,O
Sentence: 288,driphole,NN,B-OBJ
,:,:,O
,Hole,NN,B-SUBJ
,in,IN,O
,rock,NN,O
,or,CC,O
,clay,NN,O
,produced,VBN,O
,by,IN,O
,fast,JJ,O
,-,HYPH,O
,dripping,VBG,O
,water,NN,O
,.,.,O
Sentence: 289,driphole,NN,B-OBJ
,:,:,O
,Hole,NN,O
,in,IN,O
,rock,NN,O
,or,CC,O
,clay,NN,O
,produced,VBN,B-SUBJ
,by,IN,I-SUBJ
,fast,JJ,I-SUBJ
,-,HYPH,I-SUBJ
,dripping,VBG,I-SUBJ
,water,NN,I-SUBJ
,.,.,O
Sentence: 290,driphole,NN,B-OBJ
,:,:,O
,Hollow,JJ,B-SUBJ
,space,NN,I-SUBJ
,surrounded,VBN,O
,by,IN,O
,precipitated,VBN,O
,material,NN,O
,",",",",O
,such,JJ,O
,as,IN,O
,the,DT,O
,bottom,NN,O
,of,IN,O
,a,DT,O
,stalactite,NN,O
,.,.,O
,space,NN,O
Sentence: 291,driphole,NN,B-OBJ
,:,:,O
,Hollow,JJ,B-SUBJ
,space,NN,O
,surrounded,VBN,O
,by,IN,O
,precipitated,VBN,O
,material,NN,O
,",",",",O
,such,JJ,O
,as,IN,O
,the,DT,O
,bottom,NN,O
,of,IN,O
,a,DT,O
,stalactite,NN,O
,.,.,O
,space,NN,O
Sentence: 292,driphole,NN,B-OBJ
,:,:,O
,Hollow,JJ,O
,space,NN,O
,surrounded,VBN,B-SUBJ
,by,IN,I-SUBJ
,precipitated,VBN,I-SUBJ
,material,NN,I-SUBJ
,",",",",I-SUBJ
,such,JJ,I-SUBJ
,as,IN,I-SUBJ
,the,DT,I-SUBJ
,bottom,NN,I-SUBJ
,of,IN,I-SUBJ
,a,DT,I-SUBJ
,stalactite,NN,I-SUBJ
,.,.,O
,space,NN,O
Sentence: 293,dripstone,NN,O
,:,:,O
,Calcium,NN,O
,carbonate,NN,O
,deposited,VBN,O
,from,IN,O
,water,NN,O
,dripping,VBG,O
,from,IN,O
,the,DT,O
,ceiling,NN,O
,or,CC,O
,wall,NN,O
,of,IN,O
,a,DT,O
,cave,NN,O
,or,CC,O
,from,IN,O
,the,DT,O
,overhanging,VBG,O
,edge,NN,O
,of,IN,O
,a,DT,O
,rock,NN,O
,shelter,NN,O
,;,:,O
,commonly,RB,B-SUBJ
,refers,VBZ,I-SUBJ
,to,IN,I-SUBJ
,the,DT,I-SUBJ
,rock,NN,I-SUBJ
,in,IN,I-SUBJ
,stalactites,NNS,I-SUBJ
,",",",",I-SUBJ
,stalagmites,NNS,I-SUBJ
,",",",",I-SUBJ
,and,CC,I-SUBJ
,other,JJ,I-SUBJ
,similar,JJ,I-SUBJ
,speleothems,NNS,I-SUBJ
,;,:,O
,in,IN,O
,some,DT,O
,places,NNS,O
,composed,VBN,O
,of,IN,O
,aragonite,NN,O
,or,CC,O
,gypsum,NN,O
,.,.,O
,See,VB,O
,also,RB,O
,flowstone,NN,B-OBJ
,.,.,O
,Calcium,NN,O
,carbonate,NN,O
,rock,NN,O
,shelter,NN,O
Sentence: 294,dripstone,NN,O
,:,:,O
,Calcium,NN,O
,carbonate,NN,O
,deposited,VBN,O
,from,IN,O
,water,NN,O
,dripping,VBG,O
,from,IN,O
,the,DT,O
,ceiling,NN,O
,or,CC,O
,wall,NN,O
,of,IN,O
,a,DT,O
,cave,NN,O
,or,CC,O
,from,IN,O
,the,DT,O
,overhanging,VBG,O
,edge,NN,O
,of,IN,O
,a,DT,O
,rock,NN,O
,shelter,NN,O
,;,:,O
,commonly,RB,O
,refers,VBZ,O
,to,IN,O
,the,DT,O
,rock,NN,O
,in,IN,O
,stalactites,NNS,O
,",",",",O
,stalagmites,NNS,O
,",",",",O
,and,CC,O
,other,JJ,O
,similar,JJ,O
,speleothems,NNS,O
,;,:,O
,in,IN,B-SUBJ
,some,DT,I-SUBJ
,places,NNS,I-SUBJ
,composed,VBN,I-SUBJ
,of,IN,I-SUBJ
,aragonite,NN,I-SUBJ
,or,CC,I-SUBJ
,gypsum,NN,I-SUBJ
,.,.,O
,See,VB,O
,also,RB,O
,flowstone,NN,B-OBJ
,.,.,O
,Calcium,NN,O
,carbonate,NN,O
,rock,NN,O
,shelter,NN,O
Sentence: 295,dripstone,NN,O
,:,:,O
,Calcium,NN,B-SUBJ
,carbonate,NN,I-SUBJ
,deposited,VBN,O
,from,IN,O
,water,NN,O
,dripping,VBG,O
,from,IN,O
,the,DT,O
,ceiling,NN,O
,or,CC,O
,wall,NN,O
,of,IN,O
,a,DT,O
,cave,NN,O
,or,CC,O
,from,IN,O
,the,DT,O
,overhanging,VBG,O
,edge,NN,O
,of,IN,O
,a,DT,O
,rock,NN,O
,shelter,NN,O
,;,:,O
,commonly,RB,O
,refers,VBZ,O
,to,IN,O
,the,DT,O
,rock,NN,O
,in,IN,O
,stalactites,NNS,O
,",",",",O
,stalagmites,NNS,O
,",",",",O
,and,CC,O
,other,JJ,O
,similar,JJ,O
,speleothems,NNS,O
,;,:,O
,in,IN,O
,some,DT,O
,places,NNS,O
,composed,VBN,O
,of,IN,O
,aragonite,NN,O
,or,CC,O
,gypsum,NN,O
,.,.,O
,See,VB,O
,also,RB,O
,flowstone,NN,B-OBJ
,.,.,O
,Calcium,NN,O
,carbonate,NN,O
,rock,NN,O
,shelter,NN,O
Sentence: 296,dripstone,NN,O
,:,:,O
,Calcium,NN,O
,carbonate,NN,O
,deposited,VBN,B-SUBJ
,from,IN,I-SUBJ
,water,NN,I-SUBJ
,dripping,VBG,I-SUBJ
,from,IN,I-SUBJ
,the,DT,I-SUBJ
,ceiling,NN,I-SUBJ
,or,CC,I-SUBJ
,wall,NN,I-SUBJ
,of,IN,I-SUBJ
,a,DT,I-SUBJ
,cave,NN,I-SUBJ
,or,CC,I-SUBJ
,from,IN,I-SUBJ
,the,DT,I-SUBJ
,overhanging,VBG,I-SUBJ
,edge,NN,I-SUBJ
,of,IN,I-SUBJ
,a,DT,I-SUBJ
,rock,NN,I-SUBJ
,shelter,NN,I-SUBJ
,;,:,O
,commonly,RB,O
,refers,VBZ,O
,to,IN,O
,the,DT,O
,rock,NN,O
,in,IN,O
,stalactites,NNS,O
,",",",",O
,stalagmites,NNS,O
,",",",",O
,and,CC,O
,other,JJ,O
,similar,JJ,O
,speleothems,NNS,O
,;,:,O
,in,IN,O
,some,DT,O
,places,NNS,O
,composed,VBN,O
,of,IN,O
,aragonite,NN,O
,or,CC,O
,gypsum,NN,O
,.,.,O
,See,VB,O
,also,RB,O
,flowstone,NN,B-OBJ
,.,.,O
,Calcium,NN,O
,carbonate,NN,O
,rock,NN,O
,shelter,NN,O
Sentence: 297,dripstone,NN,B-OBJ
,:,:,O
,Calcium,NN,O
,carbonate,NN,O
,deposited,VBN,O
,from,IN,O
,water,NN,O
,dripping,VBG,O
,from,IN,O
,the,DT,O
,ceiling,NN,O
,or,CC,O
,wall,NN,O
,of,IN,O
,a,DT,O
,cave,NN,O
,or,CC,O
,from,IN,O
,the,DT,O
,overhanging,VBG,O
,edge,NN,O
,of,IN,O
,a,DT,O
,rock,NN,O
,shelter,NN,O
,;,:,O
,commonly,RB,B-SUBJ
,refers,VBZ,I-SUBJ
,to,IN,I-SUBJ
,the,DT,I-SUBJ
,rock,NN,I-SUBJ
,in,IN,I-SUBJ
,stalactites,NNS,I-SUBJ
,",",",",I-SUBJ
,stalagmites,NNS,I-SUBJ
,",",",",I-SUBJ
,and,CC,I-SUBJ
,other,JJ,I-SUBJ
,similar,JJ,I-SUBJ
,speleothems,NNS,I-SUBJ
,;,:,O
,in,IN,O
,some,DT,O
,places,NNS,O
,composed,VBN,O
,of,IN,O
,aragonite,NN,O
,or,CC,O
,gypsum,NN,O
,.,.,O
,See,VB,O
,also,RB,O
,flowstone,NN,O
,.,.,O
,Calcium,NN,O
,carbonate,NN,O
,rock,NN,O
,shelter,NN,O
Sentence: 298,dripstone,NN,B-OBJ
,:,:,O
,Calcium,NN,O
,carbonate,NN,O
,deposited,VBN,O
,from,IN,O
,water,NN,O
,dripping,VBG,O
,from,IN,O
,the,DT,O
,ceiling,NN,O
,or,CC,O
,wall,NN,O
,of,IN,O
,a,DT,O
,cave,NN,O
,or,CC,O
,from,IN,O
,the,DT,O
,overhanging,VBG,O
,edge,NN,O
,of,IN,O
,a,DT,O
,rock,NN,O
,shelter,NN,O
,;,:,O
,commonly,RB,O
,refers,VBZ,O
,to,IN,O
,the,DT,O
,rock,NN,O
,in,IN,O
,stalactites,NNS,O
,",",",",O
,stalagmites,NNS,O
,",",",",O
,and,CC,O
,other,JJ,O
,similar,JJ,O
,speleothems,NNS,O
,;,:,O
,in,IN,B-SUBJ
,some,DT,I-SUBJ
,places,NNS,I-SUBJ
,composed,VBN,I-SUBJ
,of,IN,I-SUBJ
,aragonite,NN,I-SUBJ
,or,CC,I-SUBJ
,gypsum,NN,I-SUBJ
,.,.,O
,See,VB,O
,also,RB,O
,flowstone,NN,O
,.,.,O
,Calcium,NN,O
,carbonate,NN,O
,rock,NN,O
,shelter,NN,O
Sentence: 299,dripstone,NN,B-OBJ
,:,:,O
,Calcium,NN,B-SUBJ
,carbonate,NN,I-SUBJ
,deposited,VBN,O
,from,IN,O
,water,NN,O
,dripping,VBG,O
,from,IN,O
,the,DT,O
,ceiling,NN,O
,or,CC,O
,wall,NN,O
,of,IN,O
,a,DT,O
,cave,NN,O
,or,CC,O
,from,IN,O
,the,DT,O
,overhanging,VBG,O
,edge,NN,O
,of,IN,O
,a,DT,O
,rock,NN,O
,shelter,NN,O
,;,:,O
,commonly,RB,O
,refers,VBZ,O
,to,IN,O
,the,DT,O
,rock,NN,O
,in,IN,O
,stalactites,NNS,O
,",",",",O
,stalagmites,NNS,O
,",",",",O
,and,CC,O
,other,JJ,O
,similar,JJ,O
,speleothems,NNS,O
,;,:,O
,in,IN,O
,some,DT,O
,places,NNS,O
,composed,VBN,O
,of,IN,O
,aragonite,NN,O
,or,CC,O
,gypsum,NN,O
,.,.,O
,See,VB,O
,also,RB,O
,flowstone,NN,O
,.,.,O
,Calcium,NN,O
,carbonate,NN,O
,rock,NN,O
,shelter,NN,O
Sentence: 300,dripstone,NN,B-OBJ
,:,:,O
,Calcium,NN,O
,carbonate,NN,O
,deposited,VBN,B-SUBJ
,from,IN,I-SUBJ
,water,NN,I-SUBJ
,dripping,VBG,I-SUBJ
,from,IN,I-SUBJ
,the,DT,I-SUBJ
,ceiling,NN,I-SUBJ
,or,CC,I-SUBJ
,wall,NN,I-SUBJ
,of,IN,I-SUBJ
,a,DT,I-SUBJ
,cave,NN,I-SUBJ
,or,CC,I-SUBJ
,from,IN,I-SUBJ
,the,DT,I-SUBJ
,overhanging,VBG,I-SUBJ
,edge,NN,I-SUBJ
,of,IN,I-SUBJ
,a,DT,I-SUBJ
,rock,NN,I-SUBJ
,shelter,NN,I-SUBJ
,;,:,O
,commonly,RB,O
,refers,VBZ,O
,to,IN,O
,the,DT,O
,rock,NN,O
,in,IN,O
,stalactites,NNS,O
,",",",",O
,stalagmites,NNS,O
,",",",",O
,and,CC,O
,other,JJ,O
,similar,JJ,O
,speleothems,NNS,O
,;,:,O
,in,IN,O
,some,DT,O
,places,NNS,O
,composed,VBN,O
,of,IN,O
,aragonite,NN,O
,or,CC,O
,gypsum,NN,O
,.,.,O
,See,VB,O
,also,RB,O
,flowstone,NN,O
,.,.,O
,Calcium,NN,O
,carbonate,NN,O
,rock,NN,O
,shelter,NN,O
Sentence: 301,dry,JJ,B-OBJ
,cave,NN,I-OBJ
,:,:,O
,A,DT,O
,cave,NN,O
,without,IN,O
,a,DT,O
,running,VBG,O
,stream,NN,O
,.,.,O
,See,VB,O
,also,RB,O
,dead,JJ,O
,cave,NN,O
,.,.,O
,stream,NN,O
Sentence: 303,outflow,NN,B-OBJ
,cave,NN,I-OBJ
,-,",",O
,a,DT,O
,cave,NN,O
,from,IN,O
,which,WDT,O
,a,DT,O
,stream,NN,O
,flows,VBZ,O
,or,CC,O
,formerly,RB,O
,did,VBD,O
,so,RB,O
,and,CC,O
,which,WDT,O
,cannot,MD,O
,be,VB,O
,followed,VBN,O
,upstream,RB,O
,to,IN,O
,the,DT,O
,surface,NN,O
,.,.,O
Sentence: 306,palaeokarst,NN,O
,',POS,O
,fossil,NN,B-OBJ
,',``,I-OBJ
,karst,NN,I-OBJ
,','',I-OBJ
,-,HYPH,O
,cave,NN,O
,or,CC,O
